,train_loss
1,2.3023922
2,2.2990088
3,2.2882578
4,2.2599084
5,2.2055619
6,2.139031
7,2.078852
8,2.0286067
9,1.9868652
10,1.9489418
11,1.9124205
12,1.8721676
13,1.8336151
14,1.8171918
15,1.799203
16,1.7695107
17,1.7578372
18,1.7434927
19,1.7217784
20,1.7108074
21,1.6965774
22,1.688616
23,1.6771283
24,1.670993
25,1.6523765
26,1.6483092
27,1.6396323
28,1.6350794
29,1.629534
30,1.6167005
31,1.6192713
32,1.6065059
33,1.6036636
34,1.601009
35,1.5856005
36,1.5887446
37,1.5884523
38,1.590672
39,1.5742822
40,1.5798458
41,1.5783362
42,1.5776385
43,1.566515
44,1.5628214
45,1.5636927
46,1.555447
47,1.5536658
48,1.56427
49,1.560244
50,1.557333
51,1.5519832
52,1.5477767
53,1.5480694
54,1.5487525
55,1.5405297
56,1.533369
57,1.5330663
58,1.5404065
59,1.5356445
60,1.5374849
61,1.5324627
62,1.528859
63,1.5285598
64,1.5261663
65,1.5323918
66,1.5329751
67,1.5298613
68,1.5291246
69,1.5328442
70,1.5246123
71,1.5232686
72,1.5316042
73,1.5330385
74,1.5290724
75,1.5310109
76,1.5252478
77,1.5297024
78,1.5380591
79,1.5308257
80,1.5338502
81,1.5299397
82,1.5309304
83,1.5265605
84,1.524521
85,1.5246342
86,1.5241282
87,1.5288045
88,1.5295173
89,1.5277076
90,1.5256963
91,1.5267054
92,1.5272856
93,1.5259374
94,1.5273961
95,1.5222851
96,1.5315177
97,1.5269673
98,1.5309769
99,1.5227273
100,1.5243193
